transaction_id,customer_id,transaction_date,transaction_time,hour_of_day,is_weekend,is_night_transaction,country,city,merchant_category,payment_method,device_type,customer_age,credit_score,account_age_years,account_balance,transaction_amount,num_prev_transactions,transaction_freq_monthly,distance_from_home_km,time_since_last_txn_hrs,is_international,failed_attempts,pin_changed_recently,is_fraud,fraud_type
TXN0000008659,CUST00024399,11-11-2023,19:13:00,19,1,0,USA,Melbourne,Grocery,Debit Card,ATM,28,769,0.8,10985.83,26.16,147,12,6,7.03,0,0,0,0,None
TXN0000008660,CUST00061555,29-11-2022,01:54:00,1,0,1,Germany,Sydney,ATM Withdrawal,Credit Card,Tablet,53,670,1.2,4404.94,16.7,142,22,1.2,14.67,0,0,0,0,None
TXN0000008661,CUST00050756,03-09-2024,17:09:00,17,0,0,Australia,Osaka,ATM Withdrawal,Mobile Payment,ATM,55,719,4.2,26205.98,39.85,146,25,16,5.93,0,0,0,0,None
TXN0000008662,CUST00148779,18-07-2020,17:43:00,17,1,0,USA,Osaka,Clothing,Credit Card,Mobile,23,737,9,4528.4,39.06,152,13,3.9,7.96,0,0,0,0,None
TXN0000008663,CUST00153413,02-05-2023,03:02:00,3,0,1,Germany,Manchester,Fuel,Mobile Payment,Mobile,36,747,3.7,28393.43,51.44,170,20,176.6,8.46,0,0,0,0,None
TXN0000008664,CUST00064995,20-02-2023,16:33:00,16,0,0,USA,London,Entertainment,Credit Card,Mobile,47,637,4.4,3621.18,7.43,142,21,56.8,0.72,0,0,0,0,None
TXN0000008665,CUST00063885,01-12-2023,02:05:00,2,0,1,France,Guadalajara,Clothing,Mobile Payment,Desktop,29,684,3.3,46730.9,30.66,144,15,3.5,9.19,0,0,0,0,None
TXN0000008666,CUST00084362,29-08-2021,11:22:00,11,1,0,USA,Ṣo Paulo,Entertainment,Debit Card,Mobile,28,752,8.1,1023.71,111.65,117,22,15.7,0.81,1,0,0,0,None
TXN0000008667,CUST00017483,09-03-2020,03:39:00,3,0,1,USA,Vancouver,Travel,Crypto,Mobile,38,681,9,49552.88,142.56,154,24,2.3,20.56,0,0,0,0,None
TXN0000008668,CUST00054226,19-12-2023,09:51:00,9,0,0,USA,London,Jewelry,Mobile Payment,Desktop,67,658,17.1,6105.53,5682.63,153,17,7.1,7.77,1,0,0,0,None
TXN0000008669,CUST00189922,20-09-2023,23:48:00,23,0,1,Brazil,London,Gaming,Mobile Payment,Mobile,54,589,0.1,22087.75,46.73,148,21,6.7,44.48,0,0,0,0,None
TXN0000008670,CUST00074855,23-02-2024,02:31:00,2,0,1,India,Rio,Education,Bank Transfer,Mobile,54,576,6.8,2756.09,83.15,151,14,63.6,9.53,0,0,1,0,None
TXN0000008671,CUST00041257,07-03-2021,21:04:00,21,1,0,Japan,Los Angeles,Healthcare,Crypto,POS Terminal,31,672,1.5,37558.38,214.74,138,23,0.4,24.97,0,1,0,0,None
TXN0000008672,CUST00108722,10-06-2022,13:59:00,13,0,0,USA,Berlin,Clothing,Debit Card,Tablet,35,546,1.7,14221.69,4.07,162,23,41.5,6.02,0,0,0,0,None
TXN0000008673,CUST00081111,28-07-2020,15:56:00,15,0,0,USA,Los Angeles,Online Shopping,Mobile Payment,Mobile,55,768,0.2,7750.75,11.74,122,23,7.1,15.24,0,0,0,0,None
TXN0000008674,CUST00113607,02-04-2021,05:22:00,5,0,1,India,Melbourne,Utilities,Debit Card,Mobile,47,660,2.6,3460.73,23.05,158,32,10.3,7.61,0,1,0,0,None
TXN0000008675,CUST00014651,11-01-2021,21:58:00,21,0,0,Brazil,Munich,Online Shopping,Credit Card,Tablet,27,673,4.1,134720.16,17.2,166,17,6,21.57,0,0,0,0,None
TXN0000008676,CUST00177191,23-09-2021,10:46:00,10,0,0,USA,Sydney,Gaming,Mobile Payment,Desktop,52,728,1.9,8109.12,77.37,157,10,29,14.08,0,0,1,0,None
TXN0000008677,CUST00028931,13-11-2024,20:49:00,20,0,0,USA,Ṣo Paulo,ATM Withdrawal,Crypto,Desktop,52,773,5.3,4305.72,71.68,129,28,38,0.8,0,0,0,0,None
TXN0000008678,CUST00100401,07-09-2021,10:08:00,10,0,0,USA,Osaka,Crypto Exchange,Credit Card,Desktop,49,623,15.3,52300.12,322.09,130,16,3.9,0.91,0,0,0,0,None
TXN0000008679,CUST00011802,15-09-2023,01:00:00,1,0,1,USA,Sydney,Travel,Credit Card,Desktop,18,699,10.1,6864.53,109.31,124,16,25,0.51,0,0,0,0,None
TXN0000008680,CUST00051361,06-12-2021,12:28:00,12,0,0,Japan,Manchester,Fuel,Credit Card,Mobile,49,772,6.6,5583.35,52.07,164,19,1,0.04,0,0,0,0,None
TXN0000008681,CUST00087909,03-01-2021,02:16:00,2,1,1,UK,Los Angeles,Education,Credit Card,Desktop,45,667,0.6,1743.5,83.88,125,19,3.5,15.75,0,0,1,0,None
TXN0000008682,CUST00147632,04-01-2022,11:16:00,11,0,0,UK,Paris,Utilities,Bank Transfer,Desktop,59,716,0.9,6954.61,195.44,176,23,18.3,14.32,1,0,0,1,Friendly Fraud
TXN0000008683,CUST00032335,18-07-2022,06:53:00,6,0,1,Germany,London,Gaming,Debit Card,ATM,18,668,3.7,5401.32,34.07,114,25,6.7,16.93,0,1,0,0,None
TXN0000008684,CUST00013289,03-06-2024,21:26:00,21,0,0,USA,Manchester,ATM Withdrawal,Debit Card,Desktop,26,689,8.9,1273.7,69.4,168,16,1.4,26.87,0,0,0,0,None
TXN0000008685,CUST00153471,30-01-2020,16:43:00,16,0,0,Australia,Mexico City,Gaming,Debit Card,Mobile,37,751,3.8,8103.28,33.41,137,15,8.1,9.9,0,0,0,0,None
TXN0000008686,CUST00012192,24-11-2020,10:02:00,10,0,0,USA,Manchester,Online Shopping,Credit Card,Mobile,61,598,19.3,5242.99,16.08,161,22,23.3,17.74,0,0,0,0,None
TXN0000008687,CUST00018052,14-08-2022,20:14:00,20,1,0,UK,Vancouver,Entertainment,Debit Card,Mobile,42,850,3.4,77668.44,110.76,148,19,1.7,0.66,0,1,0,0,None
TXN0000008688,CUST00061716,27-02-2023,01:15:00,1,0,1,Germany,Rio,Education,Debit Card,POS Terminal,53,699,0.1,2914.8,59.19,151,15,1.6,55.11,0,0,0,0,None
TXN0000008689,CUST00010738,23-01-2023,06:27:00,6,0,1,Germany,Mumbai,Restaurant,Credit Card,Desktop,26,675,10.6,22356.25,253.87,137,24,6.9,8.89,0,0,0,0,None
TXN0000008690,CUST00065141,17-01-2022,19:20:00,19,0,0,Japan,Lyon,Fuel,Credit Card,Mobile,41,722,2.2,3316.79,90.06,131,12,9.6,28.35,0,1,0,0,None
TXN0000008691,CUST00156324,21-03-2020,05:57:00,5,1,1,UK,Mexico City,Electronics,Crypto,Desktop,65,632,0.6,23310.85,55.5,156,18,7.1,13.82,0,0,0,0,None
TXN0000008692,CUST00182048,22-03-2022,19:02:00,19,0,0,Brazil,Ṣo Paulo,Entertainment,Debit Card,Tablet,58,679,5.4,1303.9,150.93,146,20,39.2,18.73,0,1,0,0,None
TXN0000008693,CUST00005148,19-04-2024,17:18:00,17,0,0,France,London,Gaming,Mobile Payment,Desktop,27,781,0.8,16251.44,43.11,152,20,3.5,9.19,0,0,0,0,None
TXN0000008694,CUST00050509,01-08-2020,21:29:00,21,1,0,Mexico,Tokyo,Entertainment,Debit Card,Tablet,34,705,17.4,43621.32,32.35,138,20,9.2,18.88,0,0,0,0,None
TXN0000008695,CUST00052225,18-02-2020,16:31:00,16,0,0,Canada,Manchester,Clothing,Bank Transfer,Desktop,76,687,5,5051.22,39.59,150,17,47.5,15.89,0,0,0,0,None
TXN0000008696,CUST00019644,18-08-2023,04:44:00,4,0,1,Mexico,Los Angeles,Utilities,Mobile Payment,Mobile,54,793,2.1,3455.22,126.65,132,19,10.3,1.69,0,1,0,0,None
TXN0000008697,CUST00038968,10-04-2022,22:23:00,22,1,1,Canada,Lyon,Fuel,Cheque,Mobile,43,611,5.8,7385.85,141.39,161,24,2.6,7.13,0,0,0,0,None
TXN0000008698,CUST00103536,14-07-2020,23:57:00,23,0,1,UK,Rio,Entertainment,Bank Transfer,Tablet,42,679,1.6,8265.58,105.67,156,19,12.6,7.76,0,0,0,0,None
TXN0000008699,CUST00040734,20-01-2023,14:13:00,14,0,0,Japan,Osaka,Jewelry,Mobile Payment,Tablet,52,612,2.4,672.21,395.41,144,16,3,7.32,0,1,0,0,None
TXN0000008700,CUST00034809,19-06-2023,04:29:00,4,0,1,USA,Toronto,Utilities,Debit Card,Mobile,53,690,1.5,69799.2,302.48,115,26,1.8,16.13,0,0,0,0,None
TXN0000008701,CUST00198361,30-01-2023,19:15:00,19,0,0,USA,Sydney,Healthcare,Credit Card,Mobile,60,771,7.5,16075.72,15.04,136,24,3.4,10.27,1,0,0,0,None
TXN0000008702,CUST00058960,29-07-2022,04:53:00,4,0,1,Germany,Mumbai,Restaurant,Credit Card,Desktop,39,681,7.5,7930.99,24.59,148,32,93.4,1,0,0,0,0,None
TXN0000008703,CUST00132922,14-07-2023,03:11:00,3,0,1,USA,Mumbai,Travel,Crypto,Desktop,33,637,2.1,18064.76,274.81,151,25,7.3,16.77,0,0,0,0,None
TXN0000008704,CUST00068179,13-07-2021,19:43:00,19,0,0,USA,Los Angeles,Grocery,Credit Card,ATM,56,677,1.6,16162.7,18.05,140,29,0.7,25.09,0,0,0,0,None
TXN0000008705,CUST00198209,30-09-2024,15:27:00,15,0,0,UK,Los Angeles,Fuel,Debit Card,Tablet,42,685,2,21285.06,4.91,155,21,3.1,38.05,0,0,0,0,None
TXN0000008706,CUST00191813,29-12-2024,00:47:00,0,1,1,Brazil,Osaka,Clothing,Bank Transfer,POS Terminal,49,673,7.6,84180.46,25.18,148,23,5.7,10.56,0,0,1,0,None
TXN0000008707,CUST00112256,20-03-2021,15:45:00,15,1,0,USA,London,ATM Withdrawal,Bank Transfer,Desktop,29,653,0.9,27063.33,283.15,159,20,15.5,21.26,0,0,0,0,None
TXN0000008708,CUST00086323,19-09-2022,06:42:00,6,0,1,India,Manchester,Fuel,Debit Card,Mobile,48,732,1.7,7628.72,116.69,156,16,30,47.24,0,0,0,0,None
TXN0000008709,CUST00044566,09-09-2021,00:10:00,0,0,1,India,Sydney,Entertainment,Debit Card,Mobile,38,616,3.3,1492.99,39.41,146,21,103.5,33.44,1,0,0,0,None
TXN0000008710,CUST00151256,19-07-2021,15:33:00,15,0,0,UK,Vancouver,Entertainment,Crypto,Desktop,31,730,3.3,2263.88,39.05,164,25,47.8,23.42,0,0,0,0,None
TXN0000008711,CUST00001133,12-12-2023,02:31:00,2,0,1,UK,Delhi,Grocery,Bank Transfer,Mobile,26,664,10,2961.58,8.39,147,17,23.4,52,1,1,0,0,None
TXN0000008712,CUST00169332,11-07-2024,15:40:00,15,0,0,UK,London,Electronics,Debit Card,Mobile,48,753,17.1,1385.79,703.7,148,11,46.4,6.53,0,0,0,0,None
TXN0000008713,CUST00063669,10-08-2024,23:38:00,23,1,1,Mexico,Berlin,Online Shopping,Credit Card,Mobile,18,639,1.8,3202.78,19.71,161,14,2.7,2.19,0,0,0,1,Identity Theft
TXN0000008714,CUST00169636,22-05-2023,07:06:00,7,0,0,USA,Sydney,Jewelry,Bank Transfer,Mobile,76,748,11.8,3814.06,881.82,150,14,40.4,2.75,1,0,0,0,None
TXN0000008715,CUST00108836,15-05-2023,10:17:00,10,0,0,Germany,Berlin,Entertainment,Debit Card,Mobile,36,638,10.6,10605.7,35.15,149,25,22.3,18.14,0,3,0,0,None
TXN0000008716,CUST00142004,20-02-2024,21:44:00,21,0,0,Mexico,Toronto,Electronics,Bank Transfer,Mobile,36,728,16,21461.06,77.8,161,29,11.2,7.85,0,0,0,0,None
TXN0000008717,CUST00073170,23-03-2021,01:45:00,1,0,1,India,Munich,Travel,Bank Transfer,ATM,32,761,0.2,20774.06,663.77,159,21,21,5,0,0,0,0,None
TXN0000008718,CUST00181712,20-07-2022,03:46:00,3,0,1,Australia,Tokyo,Jewelry,Bank Transfer,Mobile,18,670,1.9,3913.76,1361.73,159,16,11.8,6.72,1,0,0,0,None
TXN0000008719,CUST00189974,07-10-2024,21:48:00,21,0,0,Brazil,Mumbai,Grocery,Debit Card,Desktop,30,618,10.6,11654.03,34.18,155,21,1.4,0.21,0,0,0,0,None
TXN0000008720,CUST00100418,28-11-2024,14:19:00,14,0,0,Japan,Tokyo,ATM Withdrawal,Credit Card,Mobile,63,819,5.6,80692.55,96.27,153,17,5,9.99,0,0,0,0,None
TXN0000008721,CUST00001045,21-01-2020,04:21:00,4,0,1,USA,New York,Electronics,Mobile Payment,Mobile,24,785,3.9,326.89,306.62,169,19,2.4,26.69,1,0,0,0,None
TXN0000008722,CUST00177764,26-08-2024,14:42:00,14,0,0,USA,Mexico City,Electronics,Debit Card,Mobile,18,677,13.1,13204.55,102.78,132,18,40.5,15.04,0,0,0,0,None
TXN0000008723,CUST00024364,15-04-2022,01:02:00,1,0,1,USA,Paris,Fuel,Credit Card,POS Terminal,56,741,4.7,42158.4,20.49,127,18,42.9,0.66,1,5,0,0,None
TXN0000008724,CUST00046695,06-02-2023,00:32:00,0,0,1,India,Delhi,Clothing,Credit Card,Tablet,33,674,5.8,1990.72,18.34,142,26,19.8,16.78,0,4,1,0,None
TXN0000008725,CUST00132655,04-12-2024,20:34:00,20,0,0,Germany,Vancouver,Clothing,Mobile Payment,Desktop,69,680,0.6,7872.84,70.3,126,18,2.8,6.17,0,0,0,0,None
TXN0000008726,CUST00197917,30-07-2020,21:30:00,21,0,0,France,New York,Grocery,Credit Card,Desktop,35,606,2.7,5637.34,200.66,161,27,14.6,4.82,0,0,0,0,None
TXN0000008727,CUST00021302,06-05-2024,01:02:00,1,0,1,France,Ṣo Paulo,Online Shopping,Debit Card,Desktop,39,709,0.1,5503.88,131.98,159,18,19.8,0.43,0,0,0,0,None
TXN0000008728,CUST00074330,17-05-2023,05:26:00,5,0,1,USA,New York,Electronics,Credit Card,Desktop,31,686,17.2,5040.5,687.52,132,22,7,2.48,0,0,0,0,None
TXN0000008729,CUST00001621,01-03-2021,01:14:00,1,0,1,UK,Osaka,ATM Withdrawal,Debit Card,Mobile,51,648,8.7,2734.98,167.15,156,20,2.4,2.07,0,1,0,0,None
TXN0000008730,CUST00062225,24-10-2022,07:03:00,7,0,0,USA,London,Online Shopping,Cheque,POS Terminal,28,718,1.6,13881.52,37.18,164,18,15.4,45.15,0,1,0,0,None
TXN0000008731,CUST00187728,27-03-2020,16:57:00,16,0,0,India,London,Gaming,Credit Card,Desktop,47,656,1.4,18414.69,209.41,165,19,4.9,7.61,0,0,0,0,None
TXN0000008732,CUST00095420,19-12-2023,08:51:00,8,0,0,France,Ṣo Paulo,Travel,Bank Transfer,Mobile,37,737,8.7,20343.67,447,153,20,19.6,5.6,0,0,0,0,None
TXN0000008733,CUST00168607,10-11-2020,18:34:00,18,0,0,India,Guadalajara,Clothing,Credit Card,Mobile,57,735,2.7,29381.25,330.07,150,20,38.1,23.07,0,4,0,1,Card Cloning
TXN0000008734,CUST00120051,13-03-2022,12:55:00,12,1,0,USA,Mexico City,Grocery,Cheque,ATM,31,751,1,3038.96,29.95,160,15,0,27.99,0,0,0,0,None
TXN0000008735,CUST00170463,16-10-2023,21:32:00,21,0,0,Brazil,London,Fuel,Credit Card,Desktop,49,610,0.3,1528.59,172.09,155,26,77.8,34.17,1,0,0,0,None
TXN0000008736,CUST00055857,17-09-2024,03:45:00,3,0,1,India,Ṣo Paulo,Restaurant,Credit Card,Mobile,67,707,0.2,2673.53,24.63,129,21,11.6,5.36,0,0,0,0,None
TXN0000008737,CUST00180325,23-02-2024,07:13:00,7,0,0,Germany,Sydney,Fuel,Bank Transfer,Mobile,41,615,0.8,6365.33,106.83,148,18,9,9.57,0,1,0,0,None
TXN0000008738,CUST00055810,19-04-2023,00:21:00,0,0,1,USA,Tokyo,Entertainment,Debit Card,Mobile,33,619,4.4,8327.09,233.15,154,21,13.8,4.01,0,0,0,0,None
TXN0000008739,CUST00022260,03-07-2022,14:29:00,14,1,0,France,Manchester,ATM Withdrawal,Debit Card,Desktop,51,696,0.6,3560.3,77.67,154,18,3.1,4.12,0,0,0,0,None
TXN0000008740,CUST00020656,16-05-2023,07:15:00,7,0,0,Germany,Berlin,Gaming,Debit Card,Mobile,44,832,6.2,11957.24,29.21,148,17,21.4,8.14,0,0,0,0,None
TXN0000008741,CUST00164078,09-11-2022,02:27:00,2,0,1,USA,London,ATM Withdrawal,Mobile Payment,POS Terminal,76,661,1.9,1303.45,29.92,157,24,29,3.23,1,0,0,0,None
TXN0000008742,CUST00162702,05-08-2020,15:21:00,15,0,0,Canada,Los Angeles,Entertainment,Cheque,Mobile,38,657,2.5,3408.1,91.17,161,24,1.1,31.28,0,0,0,0,None
TXN0000008743,CUST00154683,08-02-2020,23:16:00,23,1,1,Mexico,Ṣo Paulo,Jewelry,Credit Card,Desktop,52,539,12.5,13899.48,1726.09,148,22,18.9,16.06,1,0,0,0,None
TXN0000008744,CUST00188257,26-09-2023,00:03:00,0,0,1,Canada,Munich,Restaurant,Credit Card,Desktop,49,718,2.6,11096.89,32.14,160,24,9.9,7.15,0,0,0,0,None
TXN0000008745,CUST00021603,06-03-2020,14:28:00,14,0,0,India,Paris,Restaurant,Cheque,Desktop,72,590,15.9,2722.26,37.37,151,20,10,9.58,0,0,0,0,None
TXN0000008746,CUST00085946,11-12-2024,05:01:00,5,0,1,USA,Guadalajara,Utilities,Crypto,Mobile,44,740,5.4,3764.23,74.66,165,15,20.3,20.11,0,3,0,0,None
TXN0000008747,CUST00142183,26-08-2021,14:33:00,14,0,0,USA,Berlin,Gaming,Bank Transfer,Desktop,23,716,0.2,8599.19,19.99,128,14,2.6,3.28,0,0,0,0,None
TXN0000008748,CUST00137146,01-11-2020,08:48:00,8,1,0,India,Los Angeles,Grocery,Bank Transfer,Mobile,43,645,17.9,33287.84,48.41,154,21,21.4,35.74,0,0,0,0,None
TXN0000008749,CUST00100847,06-07-2022,15:03:00,15,0,0,UK,New York,Gaming,Credit Card,Mobile,25,721,2.8,4713.98,27.68,145,17,45.3,4.12,0,0,0,0,None
TXN0000008750,CUST00080819,21-07-2022,17:15:00,17,0,0,Mexico,New York,Restaurant,Bank Transfer,Mobile,55,684,0.1,45845.4,222.67,153,16,1.5,7.15,0,0,0,0,None
TXN0000008751,CUST00141268,15-12-2024,14:24:00,14,1,0,USA,Melbourne,Clothing,Mobile Payment,Mobile,22,842,3.5,29274.64,37.43,140,13,36.5,3.03,0,0,0,0,None
TXN0000008752,CUST00001538,19-02-2020,13:18:00,13,0,0,Brazil,Mexico City,Education,Mobile Payment,ATM,56,605,2.5,68863.54,104.8,146,17,46.3,23.49,0,0,0,0,None
TXN0000008753,CUST00148211,14-07-2023,02:43:00,2,0,1,USA,Delhi,Electronics,Bank Transfer,Desktop,39,670,3,12150.03,975.32,154,17,5,13.41,1,0,0,1,Friendly Fraud
TXN0000008754,CUST00175401,21-11-2021,22:10:00,22,1,1,Germany,Paris,Healthcare,Mobile Payment,Desktop,24,844,7.1,1480.32,168.06,151,20,4,21.23,0,2,0,0,None
TXN0000008755,CUST00177275,09-09-2023,20:22:00,20,1,0,Australia,London,Education,Bank Transfer,Tablet,23,572,20,8313.69,73.66,143,15,27.7,2.42,0,0,0,0,None
TXN0000008756,CUST00171237,22-05-2020,07:15:00,7,0,0,India,Melbourne,Education,Debit Card,Mobile,61,672,0.2,3923.21,90.46,145,17,1.2,11.74,0,0,0,0,None
TXN0000008757,CUST00126546,26-06-2023,15:18:00,15,0,0,UK,Guadalajara,Grocery,Debit Card,Mobile,41,616,5.9,1423.37,43.83,149,20,39,4.48,0,0,0,0,None
TXN0000008758,CUST00089744,30-09-2020,23:26:00,23,0,1,Australia,Mumbai,Jewelry,Mobile Payment,Tablet,32,531,7.4,17940.19,244.56,150,20,17.4,22.89,0,0,0,0,None
TXN0000008759,CUST00185732,04-01-2024,20:16:00,20,0,0,USA,Mumbai,Online Shopping,Bank Transfer,Mobile,55,636,2.5,1170.2,9.31,143,18,9.9,3.42,0,0,0,0,None
TXN0000008760,CUST00086156,13-01-2024,00:37:00,0,1,1,India,Osaka,Entertainment,Debit Card,Tablet,28,605,0.9,17417.7,15.35,134,30,5.8,10.86,1,2,0,0,None
TXN0000008761,CUST00180765,03-12-2024,00:20:00,0,0,1,USA,Vancouver,ATM Withdrawal,Bank Transfer,Desktop,44,809,12,12296.7,48.55,155,24,12.4,7.15,0,0,0,0,None
TXN0000008762,CUST00120199,21-04-2022,16:19:00,16,0,0,Japan,Osaka,Online Shopping,Credit Card,Desktop,58,622,1.3,57967.77,55.85,178,19,6.3,3.18,1,0,0,0,None
TXN0000008763,CUST00155918,23-11-2024,14:44:00,14,1,0,Mexico,Munich,Crypto Exchange,Debit Card,ATM,41,679,7.2,3686.7,210.86,148,29,8.5,29.65,0,0,0,0,None
TXN0000008764,CUST00089847,08-07-2022,02:52:00,2,0,1,France,New York,Clothing,Crypto,Mobile,39,742,3.2,2220.7,45.36,136,24,17.9,0.94,0,0,0,0,None
TXN0000008765,CUST00030563,25-05-2021,19:17:00,19,0,0,India,Mexico City,Entertainment,Credit Card,Desktop,35,743,10.8,2824.88,35.28,156,16,20.7,7.93,0,0,1,0,None
TXN0000008766,CUST00028037,11-01-2020,21:07:00,21,1,0,Japan,Melbourne,Entertainment,Credit Card,Mobile,49,642,8.2,24376.92,69.98,141,21,48.1,13.96,0,0,0,0,None
TXN0000008767,CUST00191825,22-04-2023,10:45:00,10,1,0,France,Lyon,Education,Credit Card,Mobile,40,583,0.5,2328.09,7.22,144,19,14.5,15.59,0,1,0,0,None
TXN0000008768,CUST00074234,25-06-2020,15:16:00,15,0,0,Canada,New York,Gaming,Debit Card,Desktop,25,738,1,10982.54,11.19,144,13,51.1,2.95,0,0,0,0,None
TXN0000008769,CUST00083050,23-01-2022,20:19:00,20,1,0,France,London,ATM Withdrawal,Credit Card,ATM,30,583,1.9,11574.03,18.28,149,21,23.8,13.86,0,0,0,0,None
TXN0000008770,CUST00068682,10-01-2020,04:51:00,4,0,1,Japan,Lyon,Fuel,Mobile Payment,Tablet,29,636,0.4,9682.93,39.98,165,17,68.3,5.14,1,0,0,0,None
TXN0000008771,CUST00027819,09-11-2024,18:09:00,18,1,0,France,Osaka,ATM Withdrawal,Crypto,Desktop,39,656,2.5,7027.01,59.04,146,20,2.5,23.06,0,0,0,0,None
TXN0000008772,CUST00161617,03-07-2024,16:50:00,16,0,0,Mexico,Munich,Fuel,Debit Card,Mobile,43,671,6.5,1191.62,37.59,153,18,0.8,23.03,0,3,0,0,None
TXN0000008773,CUST00062533,07-08-2021,23:47:00,23,1,1,Germany,Mexico City,Electronics,Credit Card,Mobile,45,714,4.2,13409.85,209.02,138,19,10.6,3.7,0,0,0,0,None
TXN0000008774,CUST00057706,09-05-2021,15:32:00,15,1,0,Mexico,Mexico City,Gaming,Debit Card,Mobile,43,614,0.9,28850.61,38.91,143,22,18.8,3.12,0,0,0,0,None
TXN0000008775,CUST00020105,03-04-2020,08:01:00,8,0,0,Brazil,Guadalajara,Restaurant,Debit Card,Mobile,30,794,1.8,6147.29,87.96,145,21,79,28.2,0,0,0,0,None
TXN0000008776,CUST00124337,01-04-2023,23:41:00,23,1,1,USA,Lyon,Travel,Debit Card,Mobile,29,616,7.9,11457.71,176.17,120,19,48.2,32.93,0,0,0,0,None
TXN0000008777,CUST00127905,29-05-2021,10:36:00,10,1,0,India,Manchester,Healthcare,Mobile Payment,Mobile,52,716,2.6,6043.65,109.27,143,13,5.2,7.63,0,0,0,0,None
TXN0000008778,CUST00069604,16-02-2020,21:57:00,21,1,0,UK,Osaka,Entertainment,Debit Card,Mobile,62,728,2.2,7284.7,24.89,142,28,4.4,5.82,0,0,0,0,None
TXN0000008779,CUST00102500,17-07-2021,05:43:00,5,1,1,USA,Toronto,Restaurant,Credit Card,Mobile,27,672,7.3,42892.15,55.73,165,14,10.4,5.74,0,0,0,0,None
TXN0000008780,CUST00059026,28-06-2023,10:22:00,10,0,0,India,New York,Gaming,Mobile Payment,Desktop,42,645,4.2,2067.83,451.4,141,15,6.3,38.31,1,0,0,0,None
TXN0000008781,CUST00032318,15-04-2020,06:16:00,6,0,1,India,Manchester,Jewelry,Credit Card,Mobile,41,731,12.5,2979.28,713.78,133,17,27.8,11.15,0,0,0,0,None
TXN0000008782,CUST00162489,15-01-2021,22:15:00,22,0,1,India,Melbourne,Jewelry,Debit Card,Desktop,24,672,0.1,2088.39,692.38,131,12,43.5,73.93,1,0,0,0,None
TXN0000008783,CUST00173085,22-10-2024,08:11:00,8,0,0,Brazil,New York,Fuel,Mobile Payment,ATM,55,754,2.2,66768.34,159.54,145,20,28.1,16.09,0,0,0,0,None
TXN0000008784,CUST00105586,09-11-2022,14:43:00,14,0,0,USA,Mexico City,Travel,Bank Transfer,Mobile,46,745,4.3,8918.71,599.67,131,19,43.9,9.48,0,0,0,0,None
TXN0000008785,CUST00199118,22-03-2022,13:50:00,13,0,0,Canada,Melbourne,Clothing,Cheque,Desktop,52,746,0.9,6177.45,28.14,153,20,7.8,3.04,0,2,0,0,None
TXN0000008786,CUST00152473,29-06-2024,18:58:00,18,1,0,USA,Osaka,Education,Credit Card,Desktop,28,620,5.2,26402.28,500.31,137,16,6.9,3.11,0,0,0,0,None
TXN0000008787,CUST00048271,03-01-2020,17:37:00,17,0,0,USA,Delhi,Utilities,Credit Card,Mobile,48,657,12.2,10785.28,49.06,146,23,18.4,26.62,0,0,0,0,None
TXN0000008788,CUST00119416,04-10-2023,04:00:00,4,0,1,Japan,Ṣo Paulo,Jewelry,Credit Card,Desktop,46,693,4.5,440.87,305.82,127,24,0.9,11.26,1,0,0,1,Card Cloning
TXN0000008789,CUST00180906,13-08-2020,17:48:00,17,0,0,Germany,New York,Clothing,Debit Card,Mobile,63,543,1.7,4886.18,353.08,141,21,25.7,14.19,1,1,0,0,None
TXN0000008790,CUST00194717,14-01-2024,15:01:00,15,1,0,UK,Tokyo,Fuel,Credit Card,Tablet,60,542,1.7,3271.95,259.63,161,18,15.7,2.97,1,0,0,0,None
TXN0000008791,CUST00080207,18-11-2024,07:38:00,7,0,0,Canada,Paris,Travel,Debit Card,Mobile,18,813,3.6,21551.88,137.77,149,26,4.8,19.9,0,0,0,0,None
TXN0000008792,CUST00069469,31-10-2020,05:20:00,5,1,1,Canada,Osaka,ATM Withdrawal,Credit Card,ATM,66,676,1.8,17574.67,37.42,145,22,8.1,3.12,0,0,0,0,None
TXN0000008793,CUST00190546,15-05-2021,06:24:00,6,1,1,Germany,Los Angeles,Travel,Credit Card,Tablet,46,735,8.1,9856.09,1352.22,140,21,7.2,9.77,0,1,0,0,None
TXN0000008794,CUST00176882,06-03-2020,15:13:00,15,0,0,Japan,Lyon,ATM Withdrawal,Debit Card,Tablet,33,772,0.2,12961.6,86.43,139,24,49.8,11.08,0,0,0,0,None
TXN0000008795,CUST00169401,15-09-2022,13:58:00,13,0,0,USA,Toronto,Fuel,Credit Card,Mobile,37,756,4.8,2316.12,52.64,149,18,0.7,27.25,0,0,0,0,None
TXN0000008796,CUST00167857,20-09-2023,07:59:00,7,0,0,Brazil,London,Travel,Credit Card,Mobile,38,738,6.9,3029.8,1131.37,136,20,5.2,26.5,0,3,0,0,None
TXN0000008797,CUST00023724,18-03-2020,22:14:00,22,0,1,Japan,Tokyo,Grocery,Credit Card,Mobile,34,694,1.3,10888.62,102.37,132,19,13,26.45,0,0,0,1,Identity Theft
TXN0000008798,CUST00060647,17-12-2024,18:48:00,18,0,0,Germany,Ṣo Paulo,Grocery,Crypto,Mobile,27,774,0.1,4831.72,106.34,151,29,2,2.55,0,0,0,0,None
